date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:07	38190/38190	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Jun%202019%2006:49:08%20GMT	http://wedesignthemes.com/html/redart/default/images/copy-right-shape.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/copy-right-shape.png	(from http://wedesignthemes.com/html/redart/default/style.css)
12:19:07	400/400	---M--	200	added ('OK')	image/png	etag:%221e4fd0-190-5217d2b802400%22	http://wedesignthemes.com/html/redart/default/images/title-line.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/title-line.png	(from http://wedesignthemes.com/html/redart/default/style.css)
12:19:07	617/617	---M--	200	added ('OK')	image/png	etag:%221e4fd5-269-5217d25103100%22	http://wedesignthemes.com/html/redart/default/images/sub-title.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/sub-title.png	(from http://wedesignthemes.com/html/redart/default/style.css)
12:19:09	38171/38171	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Jun%202019%2006:49:10%20GMT	http://wedesignthemes.com/html/redart/default/PIE.htc	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/PIE.htc	(from http://wedesignthemes.com/html/redart/default/style.css)
12:19:15	37034/37034	---M--	200	added ('OK')	image/png	etag:%221e4fd2-90aa-5217d0c078000%22	http://wedesignthemes.com/html/redart/default/images/gold-frame.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/gold-frame.png	(from http://wedesignthemes.com/html/redart/default/style.css)
12:19:16	36638/36638	---M--	200	added ('OK')	image/png	etag:%221e501d-8f1e-516e1ba622480%22	http://wedesignthemes.com/html/redart/default/images/wooden-frame.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/wooden-frame.png	(from http://wedesignthemes.com/html/redart/default/style.css)
12:19:19	17951/17951	---M--	200	added ('OK')	image/png	etag:%221e505a-461f-5217d24779a80%22	http://wedesignthemes.com/html/redart/default/images/steel-frame.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/steel-frame.png	(from http://wedesignthemes.com/html/redart/default/style.css)
12:19:24	26976/26976	---M--	200	added ('OK')	image/png	etag:%221e5047-6960-5217d10522200%22	http://wedesignthemes.com/html/redart/default/images/contact-form-bg.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/contact-form-bg.png	(from http://wedesignthemes.com/html/redart/default/style.css)
12:19:25	38185/38185	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Jun%202019%2006:49:26%20GMT	http://wedesignthemes.com/html/redart/default/images/ui.totop@2x.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/ui.totop@2x.png	(from http://wedesignthemes.com/html/redart/default/style.css)
12:19:26	3909/3909	---M--	200	added ('OK')	image/png	etag:%221e5013-f45-52234b92e0d00%22	http://wedesignthemes.com/html/redart/default/images/title-line@2x.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/title-line@2x.png	(from http://wedesignthemes.com/html/redart/default/style.css)
12:19:27	2642/2642	---M--	200	added ('OK')	image/png	etag:%221e4fd3-a52-5217d23466d80%22	http://wedesignthemes.com/html/redart/default/images/service-ico-bg5.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/service-ico-bg5.png	(from http://wedesignthemes.com/html/redart/default/css/shortcodes.css)
12:19:29	4156/4156	---M--	200	added ('OK')	image/png	etag:%221e4f91-103c-5210404b35280%22	http://wedesignthemes.com/html/redart/default/skins/red/images/ui.totop.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/skins/red/images/ui.totop.png	(from http://wedesignthemes.com/html/redart/default/skins/red/style.css)
12:19:31	6682/6682	---M--	200	added ('OK')	image/png	etag:%221e5033-1a1a-514ac4e87b400%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:32	1097/1097	---M--	200	added ('OK')	image/png	etag:%221e502f-449-514ac4ea63880%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_x.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_x.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:33	1162/1162	---M--	200	added ('OK')	image/png	etag:%221e5030-48a-514ac4e87b400%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_y.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_y.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:33	115694/115694	---M--	200	added ('OK')	image/png	etag:%221e501c-1c3ee-5217d0e0e4c80%22	http://wedesignthemes.com/html/redart/default/images/plastic-frame.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/plastic-frame.png	(from http://wedesignthemes.com/html/redart/default/style.css)
12:19:34	1358/1358	---M--	200	added ('OK')	image/png	etag:%221e5035-54e-514ac4e87b400%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_next.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_next.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:35	1376/1376	---M--	200	added ('OK')	image/png	etag:%221e5031-560-514ac4e87b400%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_prev.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_prev.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:36	1537/1537	---M--	200	added ('OK')	image/png	etag:%221e5032-601-514ac4e87b400%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/default_thumb.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/default_thumb.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:37	6331/6331	---M--	200	added ('OK')	image/gif	etag:%221e5034-18bb-514ac4e87b400%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/loader.gif	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/loader.gif	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:38	4099/4099	---M--	200	added ('OK')	image/png	etag:%221e5039-1003-514ac4e692f80%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/sprite.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/sprite.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:38	1411/1411	---M--	200	added ('OK')	image/png	etag:%221e5036-583-514ac4e692f80%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/btnNext.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/btnNext.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:39	1442/1442	---M--	200	added ('OK')	image/png	etag:%221e5037-5a2-514ac4e692f80%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/btnPrevious.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:40	4076/4076	---M--	200	added ('OK')	image/png	etag:%221e502d-fec-514ac4ea63880%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/sprite.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/sprite.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:40	130/130	---M--	200	added ('OK')	image/png	etag:%221e502c-82-514ac4ea63880%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/contentPattern.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:41	1411/1411	---M--	200	added ('OK')	image/png	etag:%221e5029-583-514ac4ea63880%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/btnNext.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/btnNext.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:42	1442/1442	---M--	200	added ('OK')	image/png	etag:%221e502a-5a2-514ac4ea63880%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:43	2545/2545	---M--	200	added ('OK')	image/gif	etag:%221e502e-9f1-514ac4ea63880%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/loader.gif	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/loader.gif	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:43	2545/2545	---M--	200	added ('OK')	image/gif	etag:%221e5023-9f1-514ac4e87b400%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/loader.gif	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/loader.gif	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:44	3507/3507	---M--	200	added ('OK')	image/png	etag:%221e5022-db3-514ac4e87b400%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/sprite.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/sprite.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:45	1411/1411	---M--	200	added ('OK')	image/png	etag:%221e501e-583-514ac4e87b400%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/btnNext.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/btnNext.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:45	1442/1442	---M--	200	added ('OK')	image/png	etag:%221e501f-5a2-514ac4e87b400%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/btnPrevious.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/btnPrevious.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:47	3507/3507	---M--	200	added ('OK')	image/png	etag:%221e5027-db3-514ac4ea63880%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_square/sprite.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_square/sprite.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:47	1411/1411	---M--	200	added ('OK')	image/png	etag:%221e5024-583-514ac4ea63880%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_square/btnNext.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_square/btnNext.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:48	1442/1442	---M--	200	added ('OK')	image/png	etag:%221e5025-5a2-514ac4ea63880%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_square/btnPrevious.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_square/btnPrevious.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:49	4227/4227	---M--	200	added ('OK')	image/png	etag:%22209011-1083-514ac4ec4bd00%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/sprite.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/sprite.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:49	142/142	---M--	200	added ('OK')	image/png	etag:%2220900f-8e-514ac4ec4bd00%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternTop.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternTop.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:50	137/137	---M--	200	added ('OK')	image/png	etag:%22209013-89-514ac4ec4bd00%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternLeft.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:51	136/136	---M--	200	added ('OK')	image/png	etag:%2220900e-88-514ac4ec4bd00%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternRight.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternRight.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:52	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22209012-9f1-514ac4ec4bd00%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/loader.gif	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/loader.gif	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:52	498562/498562	---M--	200	added ('OK')	image/jpeg	etag:%221e5044-79b82-5217d23df0400%22	http://wedesignthemes.com/html/redart/default/images/slider.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/slider.jpg	(from http://wedesignthemes.com/html/redart/default/style.css)
12:19:52	845/845	---M--	200	added ('OK')	image/png	etag:%2220900b-34d-514ac4ec4bd00%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/btnNext.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/btnNext.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:53	828/828	---M--	200	added ('OK')	image/png	etag:%2220900c-33c-514ac4ec4bd00%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/btnPrevious.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/btnPrevious.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:54	142/142	---M--	200	added ('OK')	image/png	etag:%22209010-8e-514ac4ec4bd00%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternBottom.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:54	227/227	---M--	200	added ('OK')	image/gif	etag:%2220900d-e3-514ac4ec4bd00%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/default_thumbnail.gif	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:55	2545/2545	---M--	200	added ('OK')	image/gif	etag:%221e503a-9f1-514ac4e692f80%22	http://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/loader.gif	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/loader.gif	(from http://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:56	2611/2611	---M--	200	added ('OK')	image/png	etag:%221e4fd4-a33-5217d0c630d80%22	http://wedesignthemes.com/html/redart/default/images/loader-img.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/loader-img.png	(from http://wedesignthemes.com/html/redart/default/css/pace.css)
12:20:04	60767/60767	---M--	200	added ('OK')	x-font/eot	etag:%221e4fc7-ed5f-513e9d9af3800%22	http://wedesignthemes.com/html/redart/default/fonts/fontawesome-webfont.eot?v=4.3.0	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/fonts/fontawesome-webfonte0a5.eot	(from http://wedesignthemes.com/html/redart/default/css/font-awesome.min.css)
12:20:06	60767/60767	---M--	200	added ('OK')	x-font/eot	etag:%221e4fc7-ed5f-513e9d9af3800%22	http://wedesignthemes.com/html/redart/default/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/fonts/fontawesome-webfontd41d.eot	(from http://wedesignthemes.com/html/redart/default/css/font-awesome.min.css)
12:20:14	56780/56780	---MCZ	200	added ('OK')	text/plain	etag:W/%221e4fcb-ddcc-513e9d9af3800%22	http://wedesignthemes.com/html/redart/default/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/fonts/fontawesome-webfonte0a5.woff2	(from http://wedesignthemes.com/html/redart/default/css/font-awesome.min.css)
12:20:15	71508/71508	---M--	200	added ('OK')	x-font/woff	etag:%221e4fc8-11754-513e9d9af3800%22	http://wedesignthemes.com/html/redart/default/fonts/fontawesome-webfont.woff?v=4.3.0	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/fonts/fontawesome-webfonte0a5.woff	(from http://wedesignthemes.com/html/redart/default/css/font-awesome.min.css)
12:20:25	122092/122092	---M--	200	added ('OK')	x-font/ttf	etag:%221e4fc9-1dcec-513e9d9af3800%22	http://wedesignthemes.com/html/redart/default/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/fonts/fontawesome-webfonte0a5.ttf	(from http://wedesignthemes.com/html/redart/default/css/font-awesome.min.css)
12:20:27	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cf538a5-4d7%22	http://wedesignthemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from http://wedesignthemes.com/html/redart/default/about.html)
12:20:27	313398/313398	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e4fca-4c836-513e9d9af3800%22	http://wedesignthemes.com/html/redart/default/fonts/fontawesome-webfont.svg?v=4.3.0	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/fonts/fontawesome-webfonte0a5.svg	(from http://wedesignthemes.com/html/redart/default/css/font-awesome.min.css)
12:20:28	5052/5052	---MCZ	200	added ('OK')	text/javascript	etag:W/%221e4fb5-13bc-50f0273297000%22	http://wedesignthemes.com/html/redart/default/js/jquery.isotope.perfectmasonry.min.js	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/js/jquery.isotope.perfectmasonry.min.js	(from http://wedesignthemes.com/html/redart/default/gallery.html)
12:20:44	180621/180621	---M--	200	added ('OK')	image/png	etag:%221e5010-2c18d-5221c7a124680%22	http://wedesignthemes.com/html/redart/default/images/about-img.png	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/about-img.png	(from http://wedesignthemes.com/html/redart/default/about.html)
12:20:50	847192/847192	---M--	200	added ('OK')	image/jpeg	etag:%221e5006-ced58-52234c7f63b00%22	http://wedesignthemes.com/html/redart/default/images/portfolio-bg.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/portfolio-bg.jpg	(from http://wedesignthemes.com/html/redart/default/style.css)
12:21:27	366467/366467	---M--	200	added ('OK')	image/jpeg	etag:%2220902a-59783-5238977be3880%22	http://wedesignthemes.com/html/redart/default/images/service-carousel/img-1.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/service-carousel/img-1.jpg	(from http://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:21:29	230950/230950	---M--	200	added ('OK')	image/jpeg	etag:%22209028-38626-5238977dcbd00%22	http://wedesignthemes.com/html/redart/default/images/service-carousel/img-4.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/service-carousel/img-4.jpg	(from http://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:21:29	273199/273199	---M--	200	added ('OK')	image/jpeg	etag:%2220902b-42b2f-5238977dcbd00%22	http://wedesignthemes.com/html/redart/default/images/service-carousel/img-3.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/service-carousel/img-3.jpg	(from http://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:21:30	20430/20430	---M--	200	added ('OK')	image/jpeg	etag:%22209043-4fce-5217cac6c6700%22	http://wedesignthemes.com/html/redart/default/images/portfolio-images/img-12.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/portfolio-images/img-12.jpg	(from http://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:21:30	385283/385283	---M--	200	added ('OK')	image/jpeg	etag:%22209029-5e103-5238977fb4180%22	http://wedesignthemes.com/html/redart/default/images/service-carousel/img-2.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/service-carousel/img-2.jpg	(from http://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:21:30	4895/4895	---MCZ	200	added ('OK')	text/javascript	etag:W/%221e4fb1-131f-514ac4c626300%22	http://wedesignthemes.com/html/redart/default/js/jquery.tabs.min.js	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/js/jquery.tabs.min.js	(from http://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:21:31	7200/7200	---MCZ	200	added ('OK')	text/javascript	etag:W/%221e4fc0-1c20-4ef0967334500%22	http://wedesignthemes.com/html/redart/default/js/jquery-migrate.min.js	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/js/jquery-migrate.min.js	(from http://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:21:31	25393/25393	---M--	200	added ('OK')	image/jpeg	etag:%22209047-6331-5217caafe3100%22	http://wedesignthemes.com/html/redart/default/images/portfolio-images/img-10.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/portfolio-images/img-10.jpg	(from http://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:21:36	65486/65486	---M--	200	added ('OK')	image/jpeg	etag:%221e5040-ffce-5217d0f9b0700%22	http://wedesignthemes.com/html/redart/default/images/product-1.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-1.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:21:44	68954/68954	---M--	200	added ('OK')	image/jpeg	etag:%221e503d-10d5a-5217d1dca9e80%22	http://wedesignthemes.com/html/redart/default/images/product-3.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-3.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:21:49	83706/83706	---M--	200	added ('OK')	image/jpeg	etag:%221e504f-146fa-5217d1e44b080%22	http://wedesignthemes.com/html/redart/default/images/product-4.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-4.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:21:50	82615/82615	---M--	200	added ('OK')	image/jpeg	etag:%221e5060-142b7-52388aa76f380%22	http://wedesignthemes.com/html/redart/default/images/product-5.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-5.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:21:51	136362/136362	---M--	200	added ('OK')	image/jpeg	etag:%221e5017-214aa-5217d1d508c80%22	http://wedesignthemes.com/html/redart/default/images/product-2.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-2.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:21:55	73034/73034	---M--	200	added ('OK')	image/jpeg	etag:%221e505c-11d4a-5217d1ea03e00%22	http://wedesignthemes.com/html/redart/default/images/product-6.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-6.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:22:05	89867/89867	---M--	200	added ('OK')	image/jpeg	etag:%221e5015-15f0b-5217d1f75dd80%22	http://wedesignthemes.com/html/redart/default/images/product-8.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-8.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:22:06	92459/92459	---M--	200	added ('OK')	image/jpeg	etag:%221e5056-1692b-5217d1fd16b00%22	http://wedesignthemes.com/html/redart/default/images/product-9.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-9.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:22:07	66669/66669	---M--	200	added ('OK')	image/jpeg	etag:%221e505b-1046d-5217d202cf880%22	http://wedesignthemes.com/html/redart/default/images/product-10.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-10.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:22:09	135657/135657	---M--	200	added ('OK')	image/jpeg	etag:%221e5046-211e9-5217d1efbcb80%22	http://wedesignthemes.com/html/redart/default/images/product-7.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-7.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:22:11	40926/40926	---M--	200	added ('OK')	image/jpeg	etag:%221e503e-9fde-5217d20888600%22	http://wedesignthemes.com/html/redart/default/images/product-11.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-11.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:22:15	55903/55903	---M--	200	added ('OK')	image/jpeg	etag:%221e500a-da5f-5217d21029800%22	http://wedesignthemes.com/html/redart/default/images/product-12.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-12.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:22:17	6739/6739	---MCZ	200	added ('OK')	text/javascript	etag:W/%221e4fbf-1a53-51db413f9a580%22	http://wedesignthemes.com/html/redart/default/js/jquery.dropdown.js	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/js/jquery.dropdown.js	(from http://wedesignthemes.com/html/redart/default/shop.html)
12:22:33	127051/127051	---M--	200	added ('OK')	image/jpeg	etag:%221e503f-1f04b-5217d22154080%22	http://wedesignthemes.com/html/redart/default/images/product-15.jpg	C:/My%20Web%20Sites/Red%20art/wedesignthemes.com/html/redart/default/images/product-15.jpg	(from http://wedesignthemes.com/html/redart/default/shop.html)
